id	trait	mesh_term	mesh_id	sample_size	n_case	n_control	population	author	pmid	year	n_blocks	n_variants	n_sig	source	source_acc_id	analysis	causaldb_id	causaldb_fn
ad2a23d6-b5d5-42c7-9a34-d0b10e9a2adb	Platelet count	Platelet Count	D010976	173480			1	Astle WJ	27863252	2016	258	10878209	36934	TBD	TBD	Finemapping	891	PH042
2f874961-b3df-402c-9a10-08e466226923	Platelet count	Platelet Count	D010976	108208			4	Kanai M	29403010	2018	52	4028175	5254	TBD	TBD	Finemapping	1095	OT277
5eb18aea-5e7b-4533-9c2a-f291572f783d	Platelet count	Platelet Count	D010976	452264			1	Roslin Institute	30349118	2018	649	9124412	120705	TBD	TBD	Finemapping	1684	AT705
bb2dcc3c-cc16-4d00-bfa7-d7d4dc2e414e	Platelet count	Platelet Count	D010976	350474			1	Nealelab	Nealelab	2018	9	10816317	609	TBD	TBD	Finemapping	2884	BE368
9ab2f569-f6d5-4fb5-8739-6c11562ee8ef	Platelet derived growth factor BB	Platelet-Derived Growth Factor	D010982	8293			1	Ahola-Olli AV	27989323	2017	4	9905619	270	TBD	TBD	Finemapping	907	OT205
afaf816a-637f-40e0-9114-3d00a40ff252	Impedance of arm (right)	Plethysmography, Impedance	D010992	452264			1	Roslin Institute	30349118	2018	651	9124412	75387	TBD	TBD	Finemapping	1685	AT729
d13dc5ff-f5f4-4eb9-8c8a-a5356c916eaf	Impedance of whole body	Plethysmography, Impedance	D010992	452264			1	Roslin Institute	30349118	2018	724	9124412	98560	TBD	TBD	Finemapping	1686	AT732
0151d013-e877-4814-b4bb-307ae7dc5e4b	Impedance of arm (left)	Plethysmography, Impedance	D010992	452264			1	Roslin Institute	30349118	2018	665	9124412	75513	TBD	TBD	Finemapping	1687	AT735
cefda619-79ca-4a97-a066-fd202ea0955e	Impedance of leg (left)	Plethysmography, Impedance	D010992	452264			1	Roslin Institute	30349118	2018	674	9124412	90542	TBD	TBD	Finemapping	1688	AT737
8c826087-aff8-4ecf-8ef3-7117efa5c195	Impedance of leg (right)	Plethysmography, Impedance	D010992	452264			1	Roslin Institute	30349118	2018	687	9124412	89941	TBD	TBD	Finemapping	1689	AT738
b62380eb-0e75-485f-98a9-7d1702f40279	Impedance measures - Weight	Plethysmography, Impedance	D010992	379840			1	CTGLAB	31427789	2019	601	10589580	49779	TBD	TBD	Finemapping	2401	GA255
13f4936b-97af-47f4-a3e4-a79d14aaf68d	Impedance measures - Impedance of whole body	Plethysmography, Impedance	D010992	379792			1	CTGLAB	31427789	2019	518	10589580	55521	TBD	TBD	Finemapping	2402	GA262
98c46a6f-c139-48e3-afa6-b9909da628cd	Impedance measures - Impedance of leg (right)	Plethysmography, Impedance	D010992	379813			1	CTGLAB	31427789	2019	477	10589580	45949	TBD	TBD	Finemapping	2403	GA263
ddc0e0b2-c286-485e-a241-06e3176ad0e4	Impedance measures - Impedance of leg (left)	Plethysmography, Impedance	D010992	379807			1	CTGLAB	31427789	2019	489	10589580	46822	TBD	TBD	Finemapping	2404	GA264
fc796090-c227-42f7-aaa7-35665351e7a4	Impedance measures - Impedance of arm (right)	Plethysmography, Impedance	D010992	379786			1	CTGLAB	31427789	2019	447	10589580	41382	TBD	TBD	Finemapping	2405	GA265
a2c59b07-5f10-4fdb-b483-9e9dc017ead7	Impedance measures - Impedance of arm (left)	Plethysmography, Impedance	D010992	379803			1	CTGLAB	31427789	2019	466	10589580	42095	TBD	TBD	Finemapping	2406	GA266
f037dd87-10f5-415a-8d71-d3828038a3ef	Impedance measures - Leg fat percentage (right)	Plethysmography, Impedance	D010992	379806			1	CTGLAB	31427789	2019	440	10589580	35611	TBD	TBD	Finemapping	2407	GA267
6c700ac5-b421-4c66-a9a8-1ac3bd503e07	Impedance measures - Leg fat mass (right)	Plethysmography, Impedance	D010992	379802			1	CTGLAB	31427789	2019	403	10589580	31931	TBD	TBD	Finemapping	2408	GA268
0be08b29-d83e-4207-8d6a-a633e0203e24	Impedance measures - Leg fat-free mass (right)	Plethysmography, Impedance	D010992	379793			1	CTGLAB	31427789	2019	563	10589580	59987	TBD	TBD	Finemapping	2409	GA269
ec7fd8d2-0db0-454c-a1c9-18afa1d59500	Impedance measures - Leg predicted mass (right)	Plethysmography, Impedance	D010992	379793			1	CTGLAB	31427789	2019	566	10589580	60216	TBD	TBD	Finemapping	2410	GA270
6a7d140f-9cd4-46b4-b8fc-97c296e4235b	Impedance measures - Leg fat percentage (left)	Plethysmography, Impedance	D010992	379786			1	CTGLAB	31427789	2019	453	10589580	35838	TBD	TBD	Finemapping	2411	GA271
ce390cf3-e8e0-48ec-ad3e-ac7146937cfc	Impedance measures - Leg fat mass (left)	Plethysmography, Impedance	D010992	379783			1	CTGLAB	31427789	2019	393	10589580	31915	TBD	TBD	Finemapping	2412	GA272
1a0998e1-80a2-4742-aab7-bb4398a08204	Impedance measures - Leg fat-free mass (left)	Plethysmography, Impedance	D010992	379766			1	CTGLAB	31427789	2019	552	10589580	57793	TBD	TBD	Finemapping	2413	GA273
c3d084c4-7752-46a5-af00-59a1362ca0d8	Impedance measures - Leg predicted mass (left)	Plethysmography, Impedance	D010992	379761			1	CTGLAB	31427789	2019	554	10589580	57613	TBD	TBD	Finemapping	2414	GA274
cf04eeca-f830-437d-80dc-86a6c56cba16	Impedance measures - Arm fat percentage (right)	Plethysmography, Impedance	D010992	379752			1	CTGLAB	31427789	2019	404	10589580	30277	TBD	TBD	Finemapping	2415	GA275
e2e1795c-ac08-435f-8737-c2b94a2c70ae	Impedance of arm (right)	Plethysmography, Impedance	D010992	354792			1	Nealelab	Nealelab	2018	458	10816317	57871	TBD	TBD	Finemapping	2885	BE393
63b5f742-b307-4bce-8fc2-d3ed283d1138	Impedance of whole body	Plethysmography, Impedance	D010992	354795			1	Nealelab	Nealelab	2018	512	10816317	71382	TBD	TBD	Finemapping	2886	BE394
66c44e18-0a28-4856-9238-fc334ecbe136	Impedance of arm (left)	Plethysmography, Impedance	D010992	354807			1	Nealelab	Nealelab	2018	472	10816317	56455	TBD	TBD	Finemapping	2887	BE397
2e8a519e-29d1-48dd-bcef-0bb1eaccbdae	Impedance of leg (left)	Plethysmography, Impedance	D010992	354811			1	Nealelab	Nealelab	2018	471	10816317	60992	TBD	TBD	Finemapping	2888	BE400
8b102867-9e7c-4b16-9d48-1e03d49214e2	Impedance of leg (right)	Plethysmography, Impedance	D010992	354817			1	Nealelab	Nealelab	2018	468	10816317	59622	TBD	TBD	Finemapping	2889	BE402
860ff1a6-74e8-4c47-a9b9-e95e5079dd93	J92 Pleural plaque	Pleural Diseases	D010995	452264	826.0	451438.0	1	Roslin Institute	30349118	2018	12	9124412	32	TBD	TBD	Finemapping	1690	AT373
678e9117-89c0-4a30-ae9e-f92c3346ce23	J90 Pleural effusion, not elsewhere classified	Pleural Effusion	D010996	452264	5636.0	446628.0	1	Roslin Institute	30349118	2018	1	9124412	0	TBD	TBD	Finemapping	1691	AT375
88830ae3-cdf4-4dd5-bd96-532fa636808f	J90 Pleural effusion, not elsewhere classified	Pleural Effusion	D010996	361194	1033.0	360161.0	1	Nealelab	Nealelab	2018	4	10816317	17	TBD	TBD	Finemapping	2890	BE197
8e4dd433-a0a0-4bbc-922c-c1aafed792dc	pleurisy	Pleurisy	D010998	452264	1538.0	450726.0	1	Roslin Institute	30349118	2018	3	9124412	6	TBD	TBD	Finemapping	1692	AT079
e8b9da95-aa4d-44a8-90d6-1b4493f556f0	J90-J94 Other diseases of pleura	Pleurisy	D010998	452264	7241.0	445023.0	1	Roslin Institute	30349118	2018	1	9124412	0	TBD	TBD	Finemapping	1693	AT182
103bfbf4-dd90-4337-adf2-4233b1326f8b	J09-J18 Influenza and pneumonia	Pneumonia	D011014	452264	10739.0	441525.0	1	Roslin Institute	30349118	2018	1	9124412	0	TBD	TBD	Finemapping	1694	AT187
ed33c242-fa4b-4713-8f42-df1f2c1e5123	J69 Pneumonitis due to solids and liquids	Pneumonia	D011014	452264	650.0	451614.0	1	Roslin Institute	30349118	2018	10	9124412	14	TBD	TBD	Finemapping	1695	AT578
bae8157d-c609-4732-85f5-ef3c7d6422c2	J18 Pneumonia, organism unspecified	Pneumonia	D011014	452264	9774.0	442490.0	1	Roslin Institute	30349118	2018	1	9124412	0	TBD	TBD	Finemapping	1696	AT588
3fd851c7-6ac9-405d-b240-e34ae3427a99	pneumonia	Pneumonia	D011014	452264	6424.0	445840.0	1	Roslin Institute	30349118	2018	1	9124412	1	TBD	TBD	Finemapping	1697	AT622
0231a5dc-3920-4c1d-8f25-8c12337d7155	J18 Pneumonia, organism unspecified	Pneumonia	D011014	361194	4630.0	356564.0	1	Nealelab	Nealelab	2018	1	10816317	0	TBD	TBD	Finemapping	2891	BE053
1e4bb4be-b8ff-4299-8ed7-18ac8d1fddb0	J93 Pneumothorax	Pneumothorax	D011030	452264	912.0	451352.0	1	Roslin Institute	30349118	2018	8	9124412	8	TBD	TBD	Finemapping	1698	AT374
68948093-3728-4060-95f7-2f29c12dfc4f	pneumothorax	Pneumothorax	D011030	452264	1258.0	451006.0	1	Roslin Institute	30349118	2018	3	9124412	3	TBD	TBD	Finemapping	1699	AT645
7bff7d15-4680-49d4-8cf3-16f9f1d4b9b9	T39 Poisoning by nonopioid analgesics, antipyretics and antirheumatics	Poisoning	D011041	361194	1161.0	360033.0	1	Nealelab	Nealelab	2018	2	10816317	16	TBD	TBD	Finemapping	2892	BE171
7dcb06dc-2ef6-4854-9269-0f9cb325b99a	Polycystic ovary syndrome	Polycystic Ovary Syndrome	D011085	113238	10074.0	103164.0	1	Day F	30566500	2018	14	10001	343	Causal DB/GWAS Catalog	GCST007089	Finemapping	4528	GD09478
b4e14301-aa0f-4102-8cae-410b2b9ffbef	Thyroid cancer	Polymorphism, Single Nucleotide	D020641	407757	358.0	407399.0	1	Zhou W	30104761	2018	1	28329194	125	Causal DB/GWAS Catalog	GCST008371	Finemapping	3574	GD00235
c1e43b99-cc5b-4864-8782-85482d99cd69	Glaucoma	Polymorphism, Single Nucleotide	D020641	442423	4462.0	397761.0	1	Zhou W	30104761	2018	12	28274095	362	Causal DB/GWAS Catalog	GCST008373	Finemapping	3575	GD00237
2dd215a9-699d-4681-a529-71388d38562e	Colorectal cancer	Polymorphism, Single Nucleotide	D020641	387318	4562.0	382756.0	1	Zhou W	30104761	2018	3	28133439	77	Causal DB/GWAS Catalog	GCST008372	Finemapping	3576	GD00238
076156ed-7111-49cf-b979-0dc550857ed4	Life satisfaction	Polymorphism, Single Nucleotide	D020641	80852			1	Baselmans BML	30643256	2019	93	4981570	4517	Causal DB/GWAS Catalog	GCST007337	Finemapping	3577	GD00385
7c0d6b21-0b22-44d6-bbf1-5ec2137cafbc	G62 Other polyneuropathies	Polyneuropathies	D011115	452264	1268.0	450996.0	1	Roslin Institute	30349118	2018	5	9124412	5	TBD	TBD	Finemapping	1700	AT581
b458d6bc-0b7b-4a08-980a-5b22c58d7bbc	R35 Polyuria	Polyuria	D011141	361194	1773.0	359421.0	1	Nealelab	Nealelab	2018	6	10816317	8	TBD	TBD	Finemapping	2893	BE122
57f36829-681a-4f22-8a4f-c78a4af1354f	N99 Postprocedural disorders of genito-urinary system, not elsewhere classified	Postoperative Complications	D011183	452264	1273.0	450991.0	1	Roslin Institute	30349118	2018	4	9124412	4	TBD	TBD	Finemapping	1701	AT251
cb14a7be-1cf2-43db-8f9d-5f9ed0dcbeda	T81 Complications of procedures, not elsewhere classified	Postoperative Complications	D011183	361194	5550.0	355644.0	1	Nealelab	Nealelab	2018	1	10816317	0	TBD	TBD	Finemapping	2894	BE043
32ea3de0-269c-4e67-af54-fd1e836d73c5	T84 Complications of internal orthopaedic prosthetic devices, implants and grafts	Postoperative Complications	D011183	361194	3719.0	357475.0	1	Nealelab	Nealelab	2018	3	10816317	6	TBD	TBD	Finemapping	2895	BE067
c55fecaa-d19d-41ee-94c9-1e4fe8d5d536	T85 Complications of other internal prosthetic devices, implants and grafts	Postoperative Complications	D011183	361194	1501.0	359693.0	1	Nealelab	Nealelab	2018	2	10816317	4	TBD	TBD	Finemapping	2896	BE141
d717ce67-df4f-4648-adec-6a86b7cbe3b5	O72 Postpartum haemorrhage	Postpartum Hemorrhage	D006473	452264	1437.0	450827.0	1	Roslin Institute	30349118	2018	4	9124412	8	TBD	TBD	Finemapping	1531	AT390
fa107e80-2781-4d84-b6e6-a6510305baea	Potassium	Potassium	D011188	132938			4	Kanai M	29403010	2018	7	4028155	915	TBD	TBD	Finemapping	1096	OT249
93d93e0e-707e-44d2-9b85-a1ac0c1d923e	Potassium in urine	Potassium	D011188	350053			1	Nealelab	Nealelab	2018	9	10816317	609	TBD	TBD	Finemapping	2897	BE357
cd897f46-abb4-48c5-af96-f3e93f962330	potassium measurement	Potassium	D011188	446230			1	Pazoki R	31409800	2019	29	8736211	2118	Causal DB/GWAS Catalog	GCST008648	Finemapping	4688	GD00613
52c9a1b9-d628-4847-a660-8ccdf1a8cc44	Potassium	Potassium, Dietary	D017419	51453			1	Nealelab	Nealelab	2018	1	10816317	0	TBD	TBD	Finemapping	2986	BE215
63274563-60b1-40da-93dc-74cde83db4b4	Townsend deprivation index at recruitment	Poverty	D011203	452264			1	Roslin Institute	30349118	2018	8	9124412	85	TBD	TBD	Finemapping	1702	AT751
d7ea42d5-7e7b-435b-9ac1-6c9d84f0bcc3	Townsend deprivation index at recruitment	Poverty	D011203	360763			1	Nealelab	Nealelab	2018	3	10816317	56	TBD	TBD	Finemapping	2898	BE434
cae35455-52d1-4f91-ba13-9e6c3c859221	gestational hypertension/pre-eclampsia	Pre-Eclampsia	D011225	245494	1829.0	450435.0	1	Roslin Institute	30349118	2018	3	9124412	19	TBD	TBD	Finemapping	1703	AT081
2ce67d28-0e54-4dee-aa34-21237a9be893	O20 Haemorrhage in early pregnancy	Pregnancy	D011247	245494	1003.0	451261.0	1	Roslin Institute	30349118	2018	3	9124412	13	TBD	TBD	Finemapping	1704	AT010
168488a9-8e9e-4969-8dd1-710c782e0961	O20-O29 Other maternal disorders predominantly related to pregnancy	Pregnancy	D011247	245494	3340.0	448924.0	1	Roslin Institute	30349118	2018	1	9124412	1	TBD	TBD	Finemapping	1705	AT015
906f790d-f973-4dbd-b23d-303d65ab2650	O10-O16 Oedema, proteinuria and hypertensive disorders in pregnancy, childbirth and the puerperium	Pregnancy	D011247	245494	1432.0	450832.0	1	Roslin Institute	30349118	2018	7	9124412	38	TBD	TBD	Finemapping	1706	AT035
9deb3a77-db70-494b-967b-8486a2053f71	birth measurement	Pregnancy	D011247	68036	7888.0	60148.0	1	Liu X	31477735	2019	1	7573883	21	Causal DB/GWAS Catalog	GCST008752	Finemapping	4692	GD00635
dab4460e-686d-4575-9590-32990958f79e	O26 Maternal care for other conditions predominantly related to pregnancy	Pregnancy Complications	D011248	245494	1965.0	450299.0	1	Roslin Institute	30349118	2018	2	9124412	3	TBD	TBD	Finemapping	1707	AT009
82f6b1af-d4d0-46a9-883f-d9b380064aec	O60-O75 Complications of labour and delivery	Pregnancy Complications	D011248	245494	10120.0	235374.0	1	Roslin Institute	30349118	2018	1	9124412	0	TBD	TBD	Finemapping	1708	AT072
d04ed7ed-1fbf-452f-be97-c1a148c3f2e9	O47 False labour	Pregnancy Complications	D011248	245494	1152.0	451112.0	1	Roslin Institute	30349118	2018	7	9124412	19	TBD	TBD	Finemapping	1709	AT215
0b77dc60-1773-44df-8b74-f0842776abda	O85-O92 Complications predominantly related to the puerperium	Pregnancy Complications	D011248	245494	681.0	451583.0	1	Roslin Institute	30349118	2018	18	9124412	61	TBD	TBD	Finemapping	1710	AT250
685a2254-ec36-49e3-b75c-b23fe3d5300e	O02 Other abnormal products of conception	Pregnancy Complications	D011248	245494	1400.0	450864.0	1	Roslin Institute	30349118	2018	2	9124412	11	TBD	TBD	Finemapping	1711	AT288
9c563e62-089d-47be-9063-cb248f857da7	O75 Other complications of labour and delivery, not elsewhere classified	Pregnancy Complications	D011248	245494	833.0	451431.0	1	Roslin Institute	30349118	2018	4	9124412	9	TBD	TBD	Finemapping	1712	AT386
91cf2b49-635d-47c4-aecc-e4a51d52691c	O70 Perineal laceration during delivery	Pregnancy Complications	D011248	245494	5928.0	446336.0	1	Roslin Institute	30349118	2018	1	9124412	10	TBD	TBD	Finemapping	1713	AT389
4c72e5f2-2180-494b-aa81-66cb88810aa0	O32 Maternal care for known or suspected malpresentation of foetus	Pregnancy Complications	D011248	245494	1185.0	451079.0	1	Roslin Institute	30349118	2018	6	9124412	12	TBD	TBD	Finemapping	1714	AT471
2284f382-2265-48cf-acf3-bce62c70443a	O34 Maternal care for known or suspected abnormality of pelvic organs	Pregnancy Complications	D011248	245494	1647.0	450617.0	1	Roslin Institute	30349118	2018	3	9124412	4	TBD	TBD	Finemapping	1715	AT472
3e6a6c14-2912-4147-b365-a7e86ff37600	O36 Maternal care for other known or suspected foetal problems	Pregnancy Complications	D011248	245494	2042.0	450222.0	1	Roslin Institute	30349118	2018	3	9124412	16	TBD	TBD	Finemapping	1716	AT473
ae6a1df3-6277-4b44-9a27-4afe12ca1bb5	miscarriage	Pregnancy Complications	D011248	245494	917.0	451347.0	1	Roslin Institute	30349118	2018	5	9124412	9	TBD	TBD	Finemapping	1717	AT516
5ea56485-87ac-4e45-91db-db8716a3e5bb	O30-O48 Maternal care related to the fetus and amniotic cavity and possible delivery problems	Pregnancy Complications	D011248	245494	7212.0	238282.0	1	Roslin Institute	30349118	2018	1	9124412	0	TBD	TBD	Finemapping	1718	AT544
ca8ed649-0105-4fd4-8bc1-8942ebd40b3a	O99 Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium	Pregnancy Complications	D011248	245494	1884.0	450380.0	1	Roslin Institute	30349118	2018	4	9124412	14	TBD	TBD	Finemapping	1719	AT579
9701fca3-f89c-47ef-a3d2-2a6e6f367432	O68 Labour and delivery complicated by foetal stress [distress]	Pregnancy Complications	D011248	245494	3656.0	241838.0	1	Roslin Institute	30349118	2018	1	9124412	0	TBD	TBD	Finemapping	1720	AT585
7c8e7c0a-265b-4a60-8078-e6702fe8d8c7	O69 Labour and delivery complicated by umbilical cord complications	Pregnancy Complications	D011248	245494	683.0	451581.0	1	Roslin Institute	30349118	2018	13	9124412	33	TBD	TBD	Finemapping	1721	AT586
b0f215ff-657e-44a5-8a95-81d95ab0f573	O70 Perineal laceration during delivery	Pregnancy Complications	D011248	361194	3077.0	358117.0	1	Nealelab	Nealelab	2018	1	10816317	1	TBD	TBD	Finemapping	2899	BE078
f0705516-8c27-424f-87e6-0a35ef5ad09a	O68 Labour and delivery complicated by foetal stress [distress]	Pregnancy Complications	D011248	361194	1882.0	359312.0	1	Nealelab	Nealelab	2018	3	10816317	3	TBD	TBD	Finemapping	2900	BE114
4434373e-6f7d-4b58-b046-085118fb511d	O26 Maternal care for other conditions predominantly related to pregnancy	Pregnancy Complications	D011248	361194	1289.0	359905.0	1	Nealelab	Nealelab	2018	8	10816317	13	TBD	TBD	Finemapping	2901	BE163
022aa66e-197c-490b-9dd0-b130db232f6c	O36 Maternal care for other known or suspected foetal problems	Pregnancy Complications	D011248	361194	1149.0	360045.0	1	Nealelab	Nealelab	2018	12	10816317	25	TBD	TBD	Finemapping	2902	BE175
f5265b6a-5c77-4e54-ae9e-5de9eb7e48e7	O02 Other abnormal products of conception	Pregnancy Complications	D011248	361194	1106.0	360088.0	1	Nealelab	Nealelab	2018	7	10816317	22	TBD	TBD	Finemapping	2903	BE182
e5abaced-4ac6-418a-8d77-3568b0377c40	O46 Antepartum haemorrhage, not elsewhere classified	Pregnancy Complications, Hematologic	D011250	245494	701.0	451563.0	1	Roslin Institute	30349118	2018	12	9124412	42	TBD	TBD	Finemapping	1722	AT214
8e57129e-ba44-442c-8fef-f878da5f33c1	O00-O08 Pregnancy with abortive outcome	Pregnancy Outcome	D011256	245494	3984.0	448280.0	1	Roslin Institute	30349118	2018	3	9124412	3	TBD	TBD	Finemapping	1723	AT254
a79c0949-e47e-43fb-9078-e82023974efb	Number of pregnancy terminations (female)	Pregnancy Outcome	D011256	65225			1	CTGLAB	31427789	2019	13	9108833	43	TBD	TBD	Finemapping	2416	GA193
2c5c502a-396c-4e68-8ab9-d9622f0b5ba0	Z37 Outcome of delivery	Pregnancy Outcome	D011256	244890	10775.0	234115.0	1	CTGLAB	31427789	2019	2	10153023	2	TBD	TBD	Finemapping	2417	GA519
8c137b11-dadf-43bf-8ecf-1e7878f007a3	O48 Prolonged pregnancy	Pregnancy, Prolonged	D011273	245494	1308.0	450956.0	1	Roslin Institute	30349118	2018	3	9124412	26	TBD	TBD	Finemapping	1724	AT204
6491afc9-e571-48af-be04-9fda56543355	spontaneous preterm birth	Premature Birth	D047928	61287	1139.0	60148.0	1	Liu X	31477735	2019	2	7584465	25	Causal DB/GWAS Catalog	GCST008753	Finemapping	4691	GD00634
fad1878b-38d4-4129-8e67-363bfd808c49	Age at menopause (last menstrual period)	Premenopause	D017697	111593			1	Nealelab	Nealelab	2018	9	10816317	609	TBD	TBD	Finemapping	2989	BE282
56905041-c5d1-417b-abbb-091329f18024	Reason for glasses/contact lenses: For just reading/near work as you are getting older (called 'presbyopia')	Presbyopia	D011305	78647	33975.0	44672.0	1	CTGLAB	31427789	2019	4	9223534	15	TBD	TBD	Finemapping	2418	GA356
f27353e1-e9dc-4ca4-8bf2-1eb93d083feb	Taking other prescription medications	Prescription Drug Misuse	D063487	385236	179964.0	205272.0	1	CTGLAB	31427789	2019	17	10599054	3066	TBD	TBD	Finemapping	2615	GA147
4648c9e2-bfbd-4bee-a6cb-475ee0cf34bb	L89 Decubitus ulcer	Pressure Ulcer	D003668	452264	683.0	451581.0	1	Roslin Institute	30349118	2018	6	9124412	16	TBD	TBD	Finemapping	1386	AT368
d7d5ede8-5e50-4a23-b1ef-fce7f11dc51a	Memory CD4	Programmed Cell Death 1 Receptor	D061026	669			1	Roederer M	25772697	2015	1	1103975	0	TBD	TBD	Finemapping	664	OT038
057d4de1-2e71-451a-a09a-cb2980bd9b5c	Proinsulin	Proinsulin	D011384	10701			1	Strawbridge RJ	21873549	2011	9	2447195	399	TBD	TBD	Finemapping	379	PH354
256b96f8-51ad-4cc2-ba51-2c86c67f78b7	Ever had prostate specific antigen (PSA) test	Prostate-Specific Antigen	D017430	168371	52677.0	115694.0	1	CTGLAB	31427789	2019	3	9811940	69	TBD	TBD	Finemapping	2549	GA138
383f5531-1266-4335-9227-ef72fc3edd24	Time since last prostate specific antigen (PSA) test	Prostate-Specific Antigen	D017430	51249			1	CTGLAB	31427789	2019	1	8969086	0	TBD	TBD	Finemapping	2550	GA190
2daa5b0d-6e22-48a2-a9cb-98d883332405	N40 Hyperplasia of prostate	Prostatic Hyperplasia	D011470	206770	12172.0	440092.0	1	Roslin Institute	30349118	2018	24	9124412	2835	TBD	TBD	Finemapping	1725	AT128
a7e2f771-da14-46bb-bb37-a3bcdc8c2251	N40 Hyperplasia of prostate	Prostatic Hyperplasia	D011470	361194	5109.0	356085.0	1	Nealelab	Nealelab	2018	20	10816317	2712	TBD	TBD	Finemapping	2904	BE047
cee13cf9-91cc-476a-bf5f-1bd0297ad250	Prostate cancer (GEE, adjusted for age)	Prostatic Neoplasms	D011471	617	59.0	658.0	1	Larson MG	17903305	2007	43	102296	51	TBD	TBD	Finemapping	295	DB738
933eab3d-2cc3-4b7c-b6df-93ce1adfdb9c	C61 Malignant neoplasm of prostate	Prostatic Neoplasms	D011471	206770	6879.0	445385.0	1	Roslin Institute	30349118	2018	34	9124412	1903	TBD	TBD	Finemapping	1726	AT424
5c8478b5-4955-4ee3-bde5-89ae580a9c2a	C61 Malignant neoplasm of prostate	Prostatic Neoplasms	D011471	361194	4342.0	356852.0	1	Nealelab	Nealelab	2018	22	10816317	1132	TBD	TBD	Finemapping	2905	BE056
d7e016bb-1710-417f-9347-5d7f7508040e	Prostate cancer	Prostatic Neoplasms	D011471	140254	79148.0	61106.0	1	Schumacher FR	29892016	2018	143	20339689	20646	Causal DB/GWAS Catalog	GCST006085	Finemapping	4513	GD09449
a45385bc-60ac-4f45-8652-49db00af6059	N42 Other disorders of prostate	Prostatism	D053448	206770	1463.0	450801.0	1	Roslin Institute	30349118	2018	5	9124412	18	TBD	TBD	Finemapping	1990	AT130
9eae0bbb-4d0e-4a25-af58-248fdc2505f4	prostate problem (not cancer)	Prostatism	D053448	206770	7754.0	444510.0	1	Roslin Institute	30349118	2018	14	9124412	1236	TBD	TBD	Finemapping	1991	AT325
affe239a-300d-44eb-8f3c-9bf47e98d271	N41 Inflammatory diseases of prostate	Prostatitis	D011472	206770	1688.0	450576.0	1	Roslin Institute	30349118	2018	2	9124412	2	TBD	TBD	Finemapping	1727	AT127
3f0f519a-d5b1-4cbb-927d-b3d9984da1a1	Z46 Fitting and adjustment of other devices	Prosthesis Fitting	D017755	361194	3614.0	357580.0	1	Nealelab	Nealelab	2018	3	10816317	12	TBD	TBD	Finemapping	2995	BE070
abe66a28-9e9a-4c18-a71a-707a81f0352e	Z45 Adjustment and management of implanted device	Prosthesis Fitting	D017755	361194	2209.0	358985.0	1	Nealelab	Nealelab	2018	2	10816317	3	TBD	TBD	Finemapping	2996	BE100
cf25b2c0-6f68-47d2-9f2a-39e80d610785	Z95 Presence of cardiac and vascular implants and grafts	Prosthesis Implantation	D019919	244890	11553.0	233337.0	1	CTGLAB	31427789	2019	14	10153033	521	TBD	TBD	Finemapping	2556	GA531
4e860459-7a7c-4026-94c2-ea751af413b9	Z96 Presence of other functional implants	Prosthesis Implantation	D019919	244890	15673.0	229217.0	1	CTGLAB	31427789	2019	2	10154288	4	TBD	TBD	Finemapping	2557	GA532
6e8497bf-7075-4481-92a1-79394089e3cb	T82 Complications of cardiac and vascular prosthetic devices, implants and grafts	Prosthesis Implantation	D019919	361194	1133.0	360061.0	1	Nealelab	Nealelab	2018	5	10816317	7	TBD	TBD	Finemapping	3004	BE176
fac2e4bb-b9ea-455e-81ba-dee414db24ad	Prothrombin time	Prothrombin Time	D011517	58110			4	Kanai M	29403010	2018	7	4028158	1590	TBD	TBD	Finemapping	1097	OT260
37feaae8-4187-42ef-bc3a-b8a5bc8b8a9a	L29 Pruritus	Pruritus	D011537	452264	824.0	451440.0	1	Roslin Institute	30349118	2018	11	9124412	22	TBD	TBD	Finemapping	1728	AT589
7f658c93-627b-43a2-8503-8e00ca678a7e	psoriasis	Psoriasis	D011565	452264	5175.0	447089.0	1	Roslin Institute	30349118	2018	30	9124412	14677	TBD	TBD	Finemapping	1729	AT258
fae19418-1e98-49a1-bfb4-746f4fa7a3d5	L40 Psoriasis	Psoriasis	D011565	452264	2437.0	449827.0	1	Roslin Institute	30349118	2018	15	9124412	8393	TBD	TBD	Finemapping	1730	AT548
45e6e3c7-f8e7-4f7b-b793-2636dbf184fd	Psoriasis	Psoriasis	D011565	33394	10588.0	22806.0	1	Tsoi LC	23143594	2012	78	139681	2219	Causal DB/GWAS Catalog	GCST005527	Finemapping	4500	GD09415
c78c1df7-789f-449d-851a-5291b9bb15a9	chronic obstructive airways disease/copd	Pulmonary Disease, Chronic Obstructive	D029424	452264	1579.0	450685.0	1	Roslin Institute	30349118	2018	3	9124412	8	TBD	TBD	Finemapping	1936	AT314
173ea6c4-3772-4833-9858-8a0734a50579	J44 Other chronic obstructive pulmonary disease	Pulmonary Disease, Chronic Obstructive	D029424	452264	9266.0	442998.0	1	Roslin Institute	30349118	2018	4	9124412	201	TBD	TBD	Finemapping	1937	AT417
5a5cc571-dc10-4cfd-85a8-f7710cb9c213	J44 Other chronic obstructive pulmonary disease	Pulmonary Disease, Chronic Obstructive	D029424	361194	1531.0	359663.0	1	Nealelab	Nealelab	2018	5	10816317	106	TBD	TBD	Finemapping	3011	BE140
